Yield_ID,Crop_ID,Date_ID,Area_Hectares,Yield_kg,Fertilizer_Used,Rainfall_mm
Y02247,C005,20201126,4.44,523.0,103.9,116.9
Y02248,C003,20211015,4.64,3630.4,188.3,72.8
Y02249,C002,20220917,3.59,2412.5,168.2,266.1
Y02250,C008,20201215,1.4,3693.1,184.1,80.0
Y02251,C002,20200416,3.56,2676.7,292.0,186.6
Y02252,C003,20230617,4.62,1113.1,218.3,224.8
Y02253,C007,20241112,3.62,3118.4,128.3,163.0
Y02254,C005,20231006,4.13,2086.5,161.8,264.7
Y02255,C007,20220102,3.05,2959.7,61.5,180.5
Y02256,C004,20200819,1.76,4475.8,142.4,105.5
Y02257,C007,20231107,1.36,2183.3,146.2,217.7
Y02258,C003,20231116,1.45,3249.3,213.1,270.6
Y02259,C005,20230326,2.9,742.7,269.9,174.4
Y02260,C001,20230729,1.8,1600.4,188.5,252.9
Y02261,C005,20211110,1.37,4797.7,161.6,88.8
Y02262,C008,20200904,2.21,2681.3,243.2,215.6
Y02263,C002,20211021,3.46,3414.8,209.0,85.7
Y02264,C008,20241116,3.54,2637.8,253.5,250.8
Y02265,C002,20241212,1.68,4746.2,287.1,73.4
Y02266,C003,20231127,1.91,2598.2,58.7,119.4
Y02267,C003,20220214,1.49,2306.0,176.2,71.7
Y02268,C008,20221022,2.57,2994.1,164.1,50.7
Y02269,C001,20200601,1.85,1433.9,150.6,123.0
Y02270,C005,20211118,4.43,4521.4,280.4,136.3
Y02271,C004,20240330,1.38,573.8,278.8,65.3
Y02272,C007,20230217,4.87,3297.2,204.4,145.0
Y02273,C005,20200612,2.66,855.7,170.9,57.9
Y02274,C003,20240612,1.38,3125.5,76.0,143.8
Y02275,C008,20241227,4.42,4202.8,175.6,114.5
Y02276,C007,20221007,3.2,4893.2,168.4,221.5
Y02277,C002,20200521,4.38,1728.3,190.4,122.5
Y02278,C005,20210513,1.93,3630.8,245.6,221.1
Y02279,C008,20200321,3.57,2354.8,128.8,181.5
Y02280,C002,20231106,1.21,4825.7,233.3,79.2
Y02281,C008,20200909,4.08,3325.9,57.5,290.7
Y02282,C006,20220714,3.29,1555.5,243.8,70.4
Y02283,C002,20230730,2.4,4328.7,235.8,290.7
Y02284,C004,20210810,2.07,4569.5,126.7,130.2
Y02285,C007,20230311,3.67,2958.9,89.5,79.3
Y02286,C006,20200830,1.66,923.2,79.0,171.8
Y02287,C003,20221129,1.09,3734.6,100.6,156.1
Y02288,C008,20210602,1.3,3991.9,74.1,253.8
Y02289,C004,20230103,1.27,690.4,101.0,251.8
Y02290,C004,20210909,1.99,4940.4,145.6,299.5
Y02291,C007,20210729,3.36,2706.8,164.8,129.2
Y02292,C001,20210504,4.12,3975.9,206.6,88.8
Y02293,C002,20201012,2.89,1567.4,226.0,174.0
Y02294,C007,20200609,4.08,3047.1,190.6,84.7
Y02295,C008,20210906,4.79,870.0,189.9,102.2
Y02296,C005,20241001,3.55,1198.6,291.9,231.0
Y02297,C007,20240826,4.34,1276.0,291.1,261.0
Y02298,C001,20240528,3.87,520.8,270.3,107.7
Y02299,C006,20230303,2.56,4946.2,185.4,129.1
Y02300,C002,20210613,3.75,1138.3,237.7,298.9
Y02301,C003,20210812,1.74,1128.6,91.1,279.5
Y02302,C001,20211217,1.55,1932.9,84.2,91.7
Y02303,C006,20240720,3.79,1797.7,117.0,98.4
Y02304,C001,20240729,2.95,3479.5,144.1,133.6
Y02305,C003,20221203,1.6,3853.4,204.1,211.3
Y02306,C003,20231118,2.41,2627.6,219.4,245.1
Y02307,C008,20220424,1.26,3326.7,75.1,223.0
Y02308,C006,20200323,3.91,4710.6,275.1,250.0
Y02309,C001,20230818,4.19,4101.8,96.2,107.8
Y02310,C005,20210616,3.28,1142.5,180.6,204.2
Y02311,C003,20220311,4.93,3836.7,71.1,184.5
Y02312,C005,20210512,4.81,3079.8,98.4,95.1
Y02313,C004,20241114,4.71,1873.7,147.0,51.0
Y02314,C006,20201019,4.18,846.4,85.8,105.0
Y02315,C005,20220625,4.83,632.1,57.3,103.0
Y02316,C008,20230224,2.32,4900.4,186.6,96.6
Y02317,C006,20210626,1.94,3614.8,181.8,257.3
Y02318,C002,20241121,1.4,1095.1,249.8,146.5
Y02319,C004,20240330,3.91,4519.5,56.3,246.0
Y02320,C006,20231223,1.32,705.2,290.5,281.3
Y02321,C002,20240419,2.79,4052.9,172.9,180.0
Y02322,C004,20230213,4.69,4895.9,128.1,157.4
Y02323,C008,20230703,1.23,4220.2,127.9,123.8
Y02324,C006,20210713,1.73,1296.0,187.8,249.7
Y02325,C001,20221129,1.32,2249.7,176.7,92.6
Y02326,C003,20220313,1.08,4373.6,141.4,167.9
Y02327,C006,20221007,4.85,3771.1,280.1,78.5
Y02328,C004,20200425,3.6,2458.3,67.3,229.7
Y02329,C004,20240924,4.25,3708.0,93.4,85.1
Y02330,C004,20240127,3.69,3563.5,148.2,226.8
Y02331,C008,20210712,2.17,3976.0,120.8,183.6
Y02332,C002,20220725,3.84,1133.3,82.4,117.5
Y02333,C003,20230409,4.42,4097.3,128.4,214.4
Y02334,C005,20241018,1.81,904.4,55.7,222.4
Y02335,C006,20200119,1.53,1513.6,90.8,92.8
Y02336,C003,20211110,4.89,3349.7,187.7,268.0
Y02337,C007,20210717,2.2,2570.8,159.4,178.7
Y02338,C001,20220809,1.91,544.9,157.4,242.4
Y02339,C001,20230518,4.84,3916.7,180.2,155.5
Y02340,C007,20230821,2.19,2059.7,173.5,205.3
Y02341,C005,20211130,4.23,4900.5,158.3,261.4
Y02342,C003,20230930,3.89,2366.7,218.5,139.2
Y02343,C005,20200806,3.07,3847.0,242.6,126.6
Y02344,C001,20240926,2.5,4253.5,298.7,254.3
Y02345,C007,20210216,2.67,1364.5,73.4,242.3
Y02346,C003,20210615,3.34,3518.9,134.9,84.6
Y02347,C001,20221223,2.13,4694.4,58.6,217.4
Y02348,C008,20210623,2.4,3511.0,241.0,273.3
Y02349,C007,20210805,1.43,854.2,292.4,214.3
Y02350,C008,20201027,4.31,774.8,253.2,151.8
Y02351,C006,20210201,1.66,2320.9,88.7,72.2
Y02352,C001,20230105,3.0,2079.7,290.0,288.9
Y02353,C008,20211221,2.09,2079.6,176.6,174.8
Y02354,C003,20200210,4.36,3929.4,244.0,73.7
Y02355,C007,20230506,1.73,1356.6,193.6,113.0
Y02356,C001,20200510,1.24,3562.0,220.6,136.4
Y02357,C003,20231129,3.06,935.2,221.4,74.4
Y02358,C005,20241114,2.24,2180.3,294.7,89.6
Y02359,C003,20240919,1.05,2542.1,103.8,150.9
Y02360,C002,20210511,3.45,4468.6,103.0,184.1
Y02361,C008,20210525,1.17,768.7,230.7,260.3
Y02362,C006,20241220,1.47,3994.0,160.3,76.2
Y02363,C007,20230312,2.22,4574.2,204.6,175.8
Y02364,C001,20230309,2.15,648.3,174.7,175.1
Y02365,C003,20220302,1.41,3171.2,96.2,107.5
Y02366,C004,20210709,4.07,4205.5,113.1,137.7
Y02367,C004,20230815,3.7,1090.5,134.6,94.2
Y02368,C006,20221021,3.88,923.0,83.4,172.0
Y02369,C008,20210815,3.53,2943.1,186.0,85.6
Y02370,C005,20210529,1.27,3923.3,190.3,235.6
Y02371,C002,20230302,3.14,1626.6,223.8,72.9
Y02372,C007,20230716,2.85,910.1,249.6,143.8
Y02373,C007,20200308,4.55,3389.6,116.2,123.8
Y02374,C003,20210311,3.98,1142.0,90.0,145.5
Y02375,C005,20200124,3.43,3010.5,144.7,229.3
Y02376,C008,20220925,2.76,4235.9,85.6,293.9
Y02377,C006,20201004,2.51,4438.6,107.4,61.9
Y02378,C006,20210203,2.15,4125.3,190.0,138.4
Y02379,C006,20200522,4.38,510.1,153.6,112.7
Y02380,C008,20241205,2.57,2944.1,66.7,240.8
Y02381,C007,20230618,2.64,564.7,293.6,267.8
Y02382,C007,20231226,3.21,2213.1,174.0,122.2
Y02383,C003,20220104,1.38,2864.8,232.3,169.6
Y02384,C007,20221028,2.32,1604.7,89.9,219.9
Y02385,C007,20201115,4.63,4662.6,275.1,111.3
Y02386,C006,20200523,3.18,3964.4,230.4,208.3
Y02387,C005,20210426,4.35,681.9,207.3,62.8
Y02388,C004,20200503,2.36,2520.5,211.1,245.8
Y02389,C008,20200309,2.2,3207.8,71.7,271.7
Y02390,C004,20240613,2.73,2063.4,55.1,274.5
Y02391,C002,20200802,1.09,4816.3,246.2,148.6
Y02392,C008,20240821,2.64,580.3,176.8,284.4
Y02393,C004,20220323,3.86,3254.5,160.3,228.1
Y02394,C005,20221016,4.09,3053.5,151.8,63.0
Y02395,C005,20200225,1.63,4214.0,66.3,74.0
Y02396,C007,20200127,4.16,904.8,294.1,258.6
Y02397,C002,20210904,3.22,2322.3,158.3,198.0
Y02398,C005,20221014,1.56,2010.1,203.1,294.6
Y02399,C006,20200827,4.16,1506.4,121.6,181.4
Y02400,C005,20240904,2.54,3808.5,144.4,241.3
Y02401,C005,20200103,1.93,2982.9,144.7,182.7
Y02402,C008,20230224,3.85,1312.1,50.4,259.5
Y02403,C007,20240906,1.74,4474.5,134.1,58.5
Y02404,C001,20230427,2.46,2408.5,222.9,157.2
Y02405,C003,20211214,1.34,2278.2,115.3,88.9
Y02406,C004,20220816,2.03,1997.1,194.8,253.0
Y02407,C008,20210804,3.94,1427.5,217.2,262.9
Y02408,C004,20200820,1.92,1926.6,183.1,216.8
Y02409,C006,20220815,1.15,3115.9,132.7,51.7
Y02410,C007,20201128,1.42,4132.0,114.1,89.9
Y02411,C003,20220330,3.19,1203.0,81.8,164.3
Y02412,C002,20231009,3.35,1955.1,58.0,101.5
Y02413,C002,20220503,1.06,3241.5,251.3,165.0
Y02414,C001,20230105,3.64,2225.0,76.3,214.2
Y02415,C007,20200909,2.9,2277.0,169.1,66.0
Y02416,C008,20221209,2.6,2324.9,103.4,99.2
Y02417,C006,20210917,2.35,4389.7,208.1,253.7
Y02418,C002,20200825,2.73,3043.6,238.5,182.1
Y02419,C007,20240410,4.47,3228.9,206.4,88.3
Y02420,C004,20240109,4.09,2061.9,166.7,257.1
Y02421,C003,20240213,3.68,2434.9,114.3,177.4
Y02422,C003,20200808,2.12,4601.5,252.5,178.1
Y02423,C005,20231106,3.52,4968.8,269.1,195.9
Y02424,C002,20240326,2.69,4926.7,91.9,272.8
Y02425,C002,20201208,4.53,1974.4,101.5,160.4
Y02426,C004,20221024,3.81,4220.1,113.3,265.3
Y02427,C002,20221003,3.49,2008.6,215.3,94.5
Y02428,C008,20201101,3.88,2643.1,163.0,148.0
Y02429,C006,20230416,1.38,4937.1,239.2,107.5
Y02430,C004,20201119,3.27,1110.9,227.1,258.5
Y02431,C004,20200610,2.6,1627.5,227.6,246.3
Y02432,C003,20201104,3.23,3243.9,231.3,138.8
Y02433,C007,20240621,2.95,2015.4,246.6,280.8
Y02434,C005,20221123,2.78,2260.5,131.2,295.0
Y02435,C002,20220531,3.96,3150.4,57.5,295.5
Y02436,C003,20210914,1.13,2541.4,135.6,203.9
Y02437,C002,20200312,3.4,2949.6,267.7,238.5
Y02438,C001,20210928,2.42,2865.8,236.3,57.5
Y02439,C002,20211021,2.75,601.8,183.5,73.5
Y02440,C001,20231030,4.96,3817.8,206.2,126.6
Y02441,C005,20201011,4.42,722.4,102.1,256.8
Y02442,C001,20211102,4.31,692.2,73.3,258.5
Y02443,C002,20240907,3.98,2872.4,287.6,287.0
Y02444,C003,20240608,1.35,4004.1,181.8,234.5
Y02445,C004,20221220,4.92,1383.4,119.2,122.7
Y02446,C002,20230429,4.13,1055.7,133.8,205.8
Y02447,C004,20240827,3.31,1446.4,105.7,168.0
Y02448,C003,20240203,4.8,2645.8,185.8,203.0
Y02449,C002,20230808,3.97,909.4,267.1,173.2
Y02450,C001,20230818,1.82,2459.6,224.6,137.8
Y02451,C003,20211216,2.3,4448.5,59.9,241.0
Y02452,C008,20230922,2.62,1678.6,244.1,109.6
Y02453,C003,20240420,4.59,2004.5,273.3,172.0
Y02454,C004,20230806,1.47,2844.0,220.2,294.8
Y02455,C004,20210902,4.01,2075.9,185.6,103.0
Y02456,C002,20240928,4.87,4504.9,132.1,158.7
Y02457,C007,20240623,1.03,840.3,93.7,124.0
Y02458,C001,20230916,4.85,3162.4,64.2,190.2
Y02459,C003,20200726,1.67,1189.9,264.3,296.2
Y02460,C007,20220530,3.41,2708.0,213.9,92.9
Y02461,C005,20200621,4.24,4736.8,85.7,71.7
Y02462,C005,20240601,1.24,1201.0,226.9,267.0
Y02463,C005,20230404,4.48,2574.6,188.8,177.9
Y02464,C004,20241214,4.51,1599.1,144.6,156.3
Y02465,C008,20221204,1.46,779.8,187.1,161.8
Y02466,C007,20231119,3.24,2961.2,295.1,145.0
Y02467,C007,20210213,3.65,3625.7,120.5,57.8
Y02468,C004,20240603,2.6,4410.6,296.0,68.1
Y02469,C004,20241224,3.71,4328.6,250.0,275.0
Y02470,C001,20220603,4.81,1996.5,196.9,83.3
Y02471,C005,20210717,2.34,2845.4,50.4,280.0
Y02472,C004,20211225,3.97,4885.0,75.6,151.5
Y02473,C002,20240510,4.13,3568.4,196.2,167.7
Y02474,C006,20220704,1.14,3086.4,85.5,161.7
Y02475,C007,20210314,1.03,3330.7,218.3,84.6
Y02476,C008,20220915,3.95,1845.7,132.6,239.2
Y02477,C004,20210506,3.58,4453.8,105.2,101.8
Y02478,C005,20231030,4.95,2378.3,295.5,240.3
Y02479,C006,20241014,3.54,2358.9,189.6,129.7
Y02480,C008,20211128,4.24,3489.9,218.2,227.7
Y02481,C004,20230212,3.22,4472.9,135.4,74.4
Y02482,C003,20200822,2.4,4607.8,133.0,167.6
Y02483,C003,20221208,1.47,1550.3,260.0,137.8
Y02484,C005,20220508,4.52,4773.4,162.6,299.1
Y02485,C001,20200220,4.55,621.2,272.1,147.1
Y02486,C002,20200511,1.39,3840.4,289.2,199.5
Y02487,C008,20231121,4.42,3742.7,74.0,181.3
Y02488,C002,20200720,1.51,2297.3,156.1,119.7
Y02489,C002,20220306,2.19,4479.4,258.7,109.7
Y02490,C001,20220323,4.8,3135.0,299.4,229.4
Y02491,C005,20221121,4.81,4657.9,145.1,194.1
Y02492,C002,20200628,1.11,2057.9,67.1,223.9
Y02493,C001,20220907,3.67,4201.2,171.8,85.4
Y02494,C002,20230711,1.2,1313.0,175.7,286.2
Y02495,C001,20240715,2.64,4994.3,164.6,162.1
Y02496,C006,20210702,4.09,3747.8,204.8,186.5
Y02497,C002,20200629,2.3,2388.8,250.9,211.8
Y02498,C005,20210126,1.27,3571.0,275.3,188.4
Y02499,C006,20220424,4.1,1538.8,255.9,80.8
Y02500,C007,20220318,3.64,4307.5,95.6,197.1
Y02501,C006,20200223,2.61,2729.1,290.8,186.8
Y02502,C005,20230321,3.05,2454.3,76.2,289.8
Y02503,C007,20210206,4.67,2665.2,266.8,143.6
Y02504,C001,20230426,1.76,1883.9,179.6,205.6
Y02505,C001,20210604,4.84,4012.5,239.6,250.3
Y02506,C007,20240730,4.75,3026.4,214.0,184.0
Y02507,C005,20240113,3.22,3581.8,78.2,213.4
Y02508,C006,20210413,4.85,4119.6,96.6,74.0
Y02509,C007,20241128,3.4,4170.2,59.5,263.2
Y02510,C006,20231112,4.65,2541.2,134.3,219.9
Y02511,C006,20231228,1.17,4536.6,75.8,86.8
Y02512,C005,20201102,1.3,4954.3,113.9,209.7
Y02513,C002,20210108,3.87,3170.0,84.0,69.9
Y02514,C006,20221202,2.69,2920.9,246.4,217.8
Y02515,C003,20210628,1.4,4924.4,149.7,106.8
Y02516,C001,20230714,4.64,2194.2,77.9,275.1
Y02517,C001,20201231,2.54,4307.2,295.9,112.4
Y02518,C008,20230522,3.46,4692.1,262.9,119.1
Y02519,C003,20230909,2.04,2534.0,241.4,180.3
Y02520,C004,20200318,4.03,3844.6,72.6,174.1
Y02521,C005,20211023,3.79,2781.0,113.7,128.4
Y02522,C007,20200428,4.21,955.3,153.7,222.6
Y02523,C005,20211213,4.68,2476.5,142.1,203.8
Y02524,C001,20230506,4.6,1406.4,235.3,151.9
Y02525,C005,20220304,3.29,1572.8,114.7,245.1
Y02526,C007,20241030,1.07,953.9,128.5,54.2
Y02527,C003,20230906,3.17,4644.2,103.6,201.8
Y02528,C005,20240912,1.92,4348.9,258.9,128.6
Y02529,C002,20230321,2.32,1963.7,179.8,279.0
Y02530,C007,20210721,2.1,556.4,183.4,115.2
Y02531,C004,20210614,1.48,4025.2,91.7,234.6
Y02532,C006,20240621,1.14,2102.1,196.4,189.4
Y02533,C001,20230716,1.64,4867.0,274.4,272.5
Y02534,C008,20240511,4.41,3232.1,274.6,233.7
Y02535,C004,20200328,1.55,2834.8,176.1,103.1
Y02536,C007,20231220,4.92,4247.9,55.7,97.2
Y02537,C002,20200415,2.82,4586.6,108.9,97.7
Y02538,C005,20210108,1.39,2155.5,64.2,277.6
Y02539,C007,20240213,3.25,2995.2,76.5,225.1
Y02540,C001,20211224,1.01,3129.2,103.7,141.5
Y02541,C002,20200421,4.82,620.6,266.7,196.2
Y02542,C001,20240204,2.89,2945.6,156.8,217.7
Y02543,C005,20240608,2.81,2631.5,170.9,110.0
Y02544,C007,20230131,4.08,1772.4,219.0,75.9
Y02545,C008,20240223,3.52,692.0,241.5,194.9
Y02546,C005,20201007,3.1,1914.2,111.9,194.1
Y02547,C005,20210313,2.62,4777.5,133.2,223.8
Y02548,C007,20230926,3.53,3887.8,53.4,70.3
Y02549,C001,20210404,1.14,4315.2,218.1,208.6
Y02550,C001,20240712,3.22,3794.6,58.3,162.9
Y02551,C003,20240714,1.68,3664.2,120.2,82.6
Y02552,C008,20210725,1.13,2644.7,284.3,231.9
Y02553,C001,20230417,2.99,1465.3,143.6,256.2
Y02554,C005,20210207,1.47,697.2,197.7,273.8
Y02555,C005,20210812,4.19,2893.9,93.5,283.3
Y02556,C005,20211224,3.32,3883.1,115.5,75.9
Y02557,C003,20220515,4.02,4100.7,273.5,290.5
Y02558,C006,20230701,1.79,543.3,78.3,147.4
Y02559,C004,20200504,3.88,3128.1,226.4,154.4
Y02560,C001,20240202,3.62,982.3,59.6,103.0
Y02561,C006,20230205,2.31,501.4,217.2,297.1
Y02562,C007,20200714,4.54,4948.8,103.6,161.0
Y02563,C005,20200825,4.73,4298.1,139.8,114.1
Y02564,C007,20210722,4.45,4571.9,180.9,130.1
Y02565,C003,20220720,4.7,3362.0,299.8,209.1
Y02566,C001,20211014,1.9,2877.5,180.3,129.5
Y02567,C004,20220823,3.26,1597.4,179.0,129.4
Y02568,C001,20210416,1.48,3767.0,254.0,138.9
Y02569,C008,20210523,2.69,929.2,259.8,89.4
Y02570,C001,20200827,1.22,2256.8,70.9,172.1
Y02571,C004,20210413,2.67,3365.5,234.6,176.1
Y02572,C004,20230731,2.07,1490.4,108.1,193.1
Y02573,C001,20210129,1.53,3825.8,60.4,238.1
Y02574,C005,20220807,1.54,4693.6,170.8,154.4
Y02575,C003,20230325,2.6,4904.2,251.0,152.6
Y02576,C007,20220910,4.25,4922.4,237.1,229.6
Y02577,C003,20211214,3.8,4988.3,215.4,296.8
Y02578,C001,20220310,2.93,4802.4,214.1,256.3
Y02579,C007,20201117,1.7,1047.2,245.7,223.6
Y02580,C002,20231002,4.91,3000.8,293.6,228.8
Y02581,C008,20240303,1.95,4532.9,110.6,275.1
Y02582,C004,20200727,4.63,1782.3,212.4,63.6
Y02583,C007,20230525,2.69,1575.0,74.8,269.5
Y02584,C006,20240123,4.62,3250.6,58.0,83.4
Y02585,C003,20210527,3.59,1824.1,197.7,174.8
Y02586,C002,20240611,3.64,2174.5,262.4,240.6
Y02587,C002,20220211,3.55,916.2,168.1,95.0
Y02588,C002,20230115,3.9,4922.3,158.4,143.8
Y02589,C001,20210119,3.2,1605.8,87.7,108.1
Y02590,C006,20201102,1.31,917.2,230.6,268.6
Y02591,C001,20200218,1.48,1095.6,100.5,263.0
Y02592,C004,20210314,2.8,2644.6,212.2,180.8
Y02593,C001,20240729,2.59,4817.4,97.6,282.8
Y02594,C006,20220911,2.1,534.6,175.0,86.0
Y02595,C007,20200530,4.97,2165.4,216.4,144.4
Y02596,C007,20210324,3.1,3459.5,208.0,242.0
Y02597,C005,20210420,4.68,4488.2,66.5,94.3
Y02598,C007,20200621,2.25,747.9,106.1,210.2
Y02599,C002,20240510,2.0,987.0,182.2,55.6
Y02600,C007,20220512,4.62,2943.0,71.8,108.1
Y02601,C003,20220317,1.59,3688.4,252.5,253.2
Y02602,C001,20220105,2.41,3890.8,155.6,241.0
Y02603,C003,20200330,3.43,1538.2,172.3,144.8
Y02604,C005,20240807,1.54,4134.2,155.1,188.8
Y02605,C003,20241017,4.79,2159.9,263.0,100.7
Y02606,C006,20241001,4.33,3158.9,228.2,172.1
Y02607,C001,20201005,3.41,4482.0,234.3,256.8
Y02608,C004,20210315,1.21,3584.0,107.4,285.2
Y02609,C004,20220512,2.97,4878.3,167.2,173.5
Y02610,C006,20210323,3.56,735.3,81.6,122.9
Y02611,C005,20240429,1.62,4913.2,200.3,59.2
Y02612,C004,20230616,4.05,3183.2,99.9,273.3
Y02613,C005,20210214,2.81,2434.0,135.8,83.0
Y02614,C007,20240610,2.82,2234.8,111.7,227.4
Y02615,C006,20200826,4.05,3104.6,91.2,96.9
Y02616,C007,20230218,3.67,3132.5,207.4,216.0
Y02617,C002,20240415,2.47,1158.8,171.5,167.1
Y02618,C004,20230822,1.06,1319.4,77.9,264.6
Y02619,C003,20240715,2.63,814.9,205.7,155.2
Y02620,C008,20210430,1.12,2460.0,282.8,278.1
Y02621,C007,20211223,3.29,667.1,76.1,280.1
Y02622,C007,20221231,4.21,2964.3,278.8,274.7
Y02623,C007,20231230,4.51,2407.4,213.4,262.6
Y02624,C005,20240606,4.36,2988.2,217.9,50.9
Y02625,C007,20210423,1.24,4381.1,282.2,118.6
Y02626,C005,20200702,4.8,3832.7,104.9,203.8
Y02627,C006,20210221,2.78,4108.5,246.2,282.6
Y02628,C006,20231031,3.28,3505.9,217.4,135.2
Y02629,C005,20210130,3.89,701.2,261.5,190.0
Y02630,C001,20240123,1.52,4603.4,211.8,87.7
Y02631,C004,20211027,3.16,1106.9,122.6,98.5
Y02632,C005,20220209,1.06,3207.6,226.3,73.4
Y02633,C002,20220523,3.9,514.1,91.6,136.1
Y02634,C003,20200526,1.14,1034.6,264.7,197.2
Y02635,C005,20220814,3.56,2628.5,194.3,96.3
Y02636,C003,20200519,2.59,3366.8,215.9,229.9
Y02637,C001,20200926,2.16,2329.0,192.1,114.2
Y02638,C007,20240308,2.33,1412.6,123.1,205.0
Y02639,C002,20240919,2.62,4792.5,237.1,93.4
Y02640,C002,20240307,1.19,3242.5,215.7,241.1
Y02641,C005,20210512,3.46,2259.5,212.9,256.1
Y02642,C002,20210203,3.46,877.7,191.7,195.5
Y02643,C003,20201009,2.75,3062.8,109.6,209.3
Y02644,C006,20230629,1.85,4388.9,93.4,266.8
Y02645,C005,20211009,2.21,1932.0,239.5,51.5
Y02646,C008,20230530,4.23,710.9,73.1,152.4
Y02647,C008,20200306,4.34,3845.2,80.1,208.2
Y02648,C005,20220619,3.69,879.0,147.8,187.9
Y02649,C004,20240228,3.48,2631.8,124.6,97.6
Y02650,C006,20201220,2.1,1811.7,171.6,265.0
Y02651,C003,20200713,4.3,3494.2,250.9,207.3
Y02652,C006,20230126,1.03,4797.8,146.0,174.8
Y02653,C001,20200529,4.07,1679.1,273.0,220.6
Y02654,C008,20210531,3.26,3151.5,282.0,59.3
Y02655,C008,20230714,1.53,2729.1,286.4,260.8
Y02656,C005,20220124,4.88,3500.2,150.3,128.2
Y02657,C005,20230104,3.93,4262.1,176.0,270.6
Y02658,C001,20230911,4.17,1694.1,151.5,289.5
Y02659,C001,20200424,3.15,572.1,287.5,207.0
Y02660,C008,20220601,3.03,4597.1,60.2,53.6
Y02661,C003,20230203,2.53,4242.4,273.8,218.7
Y02662,C001,20241214,3.28,4562.3,56.7,133.9
Y02663,C001,20230802,2.52,783.2,203.8,287.7
Y02664,C007,20220123,4.43,3025.3,250.8,147.0
Y02665,C008,20220708,4.15,2828.5,285.8,195.0
Y02666,C003,20210920,1.19,2371.6,201.1,138.2
Y02667,C004,20200702,4.66,788.7,150.6,292.7
Y02668,C004,20200207,4.05,1624.5,80.6,245.4
Y02669,C008,20211212,2.16,2796.5,129.3,109.3
Y02670,C005,20220913,1.24,1288.3,254.7,286.5
Y02671,C002,20220114,3.69,3540.8,110.5,283.8
Y02672,C004,20240816,1.61,4450.2,263.9,271.8
Y02673,C002,20240430,2.31,3302.4,201.0,55.5
Y02674,C003,20210705,3.23,1852.2,260.6,231.9
Y02675,C004,20240103,4.42,2719.6,263.0,154.1
Y02676,C003,20220423,2.25,914.2,192.9,59.7
Y02677,C003,20230114,2.01,4976.3,134.7,95.8
Y02678,C001,20230929,1.46,3919.5,234.9,266.5
Y02679,C002,20200219,1.04,4428.1,267.1,209.1
Y02680,C005,20220514,4.06,3081.1,67.3,174.6
Y02681,C005,20230628,1.54,4063.4,297.8,258.7
Y02682,C001,20240811,3.0,2289.5,151.8,253.8
Y02683,C003,20240721,2.2,2594.8,185.1,61.4
Y02684,C001,20230905,3.93,3256.4,224.4,125.6
Y02685,C002,20240202,4.29,3690.4,87.2,107.4
Y02686,C004,20200609,3.46,2094.8,206.0,107.3
Y02687,C003,20240106,1.62,4664.4,143.8,260.7
Y02688,C007,20200518,1.77,3822.1,167.0,219.6
Y02689,C007,20200115,4.74,1651.8,203.7,150.9
Y02690,C005,20220706,1.84,2128.7,268.6,180.9
Y02691,C004,20200206,3.05,3600.4,272.8,201.0
Y02692,C005,20221128,2.47,2929.9,230.0,193.6
Y02693,C005,20230509,1.95,1284.7,268.4,115.9
Y02694,C007,20240404,3.26,2964.1,167.8,97.1
Y02695,C003,20230515,4.91,1363.7,230.4,214.3
Y02696,C008,20230915,2.02,3031.6,208.1,62.5
Y02697,C008,20201014,1.67,3926.8,140.5,192.1
Y02698,C003,20240711,2.69,2421.4,272.5,109.2
Y02699,C007,20210421,3.61,4918.4,219.1,257.0
Y02700,C004,20240131,3.19,1539.9,178.8,224.1
Y02701,C004,20201007,1.33,2716.0,100.2,92.3
Y02702,C001,20210827,2.46,4814.4,55.9,206.5
Y02703,C006,20230816,4.49,3061.3,265.6,232.9
Y02704,C001,20230322,3.13,1156.5,242.9,140.6
Y02705,C002,20200614,2.28,3616.7,157.3,73.2
Y02706,C002,20200630,4.7,791.9,105.0,71.1
Y02707,C006,20220602,2.87,1091.8,145.7,57.3
Y02708,C003,20211205,2.07,1429.5,297.6,203.3
Y02709,C007,20210201,1.34,1550.7,66.7,225.4
Y02710,C001,20230807,2.45,556.0,183.9,143.2
Y02711,C004,20220708,2.62,3745.5,215.2,186.2
Y02712,C005,20221215,3.83,2523.0,215.3,289.0
Y02713,C008,20201108,3.49,1518.4,135.1,202.7
Y02714,C006,20230711,3.07,3097.5,67.1,110.0
Y02715,C001,20200425,4.37,2640.8,177.5,103.0
Y02716,C002,20230108,3.6,1579.7,200.0,274.6
Y02717,C008,20241220,1.56,1972.5,103.9,78.3
Y02718,C002,20201019,1.02,2203.4,215.4,146.3
Y02719,C004,20240730,4.96,4592.8,293.4,269.7
Y02720,C003,20230326,4.21,3132.0,244.6,52.3
Y02721,C008,20220309,1.2,3297.4,293.2,165.1
Y02722,C003,20230922,2.86,3280.7,161.9,266.0
Y02723,C007,20210402,3.99,2349.3,292.0,243.2
Y02724,C008,20220405,1.38,4542.6,225.9,237.7
Y02725,C003,20200309,3.09,2389.2,256.6,65.6
Y02726,C008,20210422,2.86,4055.5,262.6,131.2
Y02727,C005,20230116,4.45,2994.6,70.0,86.7
Y02728,C007,20240419,3.07,1517.8,148.8,270.0
Y02729,C007,20200528,1.11,3883.1,292.9,185.5
